Date,Prix Actuel,Prix Predit,Product Code
2021-12-11,9.86,9.859999999999998,B013JZMD20
2022-04-11,10.97,10.969999999999999,B013JZMD20
2021-10-10,9.66,9.66,B013JZMG5Y
2021-11-24,9.66,9.66,B013JZMG5Y
2022-09-25,10.97,10.97,B013JZMG5Y
2022-11-03,10.97,10.97,B013JZMG5Y
2019-02-01,14.99,14.99,B013KAW5IQ
2022-11-02,21.99,21.99,B013LPRKQ2
2022-05-24,17.05,17.050000000000004,B013OVCB58
2022-08-12,16.62,16.620000000000005,B013OVCB58
2022-02-06,32.96,32.96000000000001,B013SK70GU
2022-02-28,4.5,4.295,B013TBIXKK
2022-02-24,7.88,7.88,B013TEEKOK
2022-12-07,7.99,7.99,B013TEEKOK
2020-07-12,19.99,19.99,B013TKJ0T4
2021-03-07,19.99,19.99,B013TKJ0T4
2022-10-17,9.95,9.95,B013VOL2YY
2022-06-15,8.75,8.75,B013VWRYXE
2019-12-08,13.99,13.99,B013WU0CZW
2022-04-03,9.99,9.99,B013WW0B5G
2022-07-02,8.99,8.99,B013WW0B5G
2022-06-06,22.95,22.95,B0142XAEYW
2022-01-06,20.32,20.32,B0143GZ1LE
2022-05-23,35.92,35.92,B0143GZ1LE
2022-08-08,35.09,35.09,B0143GZ1LE
2020-06-20,10.99,10.99,B0144AAIWQ
2021-04-23,12.49,12.49,B0144AAIWQ
2020-12-07,60.54,60.54,B0144R449W
2022-06-06,23.99,23.990000000000002,B0145WDNI4
2022-10-26,17.99,17.990000000000002,B0145WDNI4
2022-10-29,17.99,17.990000000000002,B0145WDNI4
2022-12-07,12.99,12.990000000000002,B0145WDNI4
2021-08-03,70.8,70.8,B014658DHQ
2021-09-08,9.59,9.59,B0146N8BDO
2021-07-07,26.99,26.99,B0148WQKNQ
2022-12-29,15.88,12.88,B0149GP7IU
2022-11-15,9.99,9.99,B0149K093O
2022-12-09,9.99,9.99,B0149K093O
2019-12-19,149.95,149.95000000000002,B014EBM3KA
2018-11-03,18.99,18.99,B014GIEKY8
2021-02-01,5.95,5.95,B014GZRJSA
2020-05-28,22.99,22.989999999999995,B014H8AWGC
2021-11-15,30.99,30.989999999999995,B014H8AWGC
2020-10-19,6.99,6.990000000000001,B014HZ9PXG
2021-07-13,8.49,8.49,B014I8SP4W
2021-08-03,8.49,8.49,B014I8SP4W
2021-08-29,7.7,7.7,B014I8SP4W
2021-09-21,8.16,8.16,B014I8SP4W
2022-05-08,12.67,12.670000000000002,B014I8SP4W
2022-05-12,12.67,12.670000000000002,B014I8SP4W
2022-05-06,8.77,8.77,B014I8T0YQ
2022-08-01,7.64,7.64,B014I8T0YQ
2022-08-13,8.22,8.22,B014I8T0YQ
2022-10-20,8.09,8.09,B014I8T0YQ
2022-11-05,8.09,8.09,B014I8T0YQ
2022-12-13,7.32,7.32,B014I8T0YQ
2023-02-20,9.1,9.1,B014I8T0YQ
2022-09-09,23.79,23.789999999999996,B014ITW6FK
2022-11-25,28.99,28.989999999999995,B014ITW6FK
2020-09-22,12.27,12.269999999999998,B014KKP2FS
2021-01-19,13.75,13.75,B014LLLQNS
2021-02-25,14.99,14.99,B014LLLQNS
2021-12-05,24.99,24.989999999999995,B014PEP3E4
2021-11-18,7.91,7.909999999999999,B014V1D4R4
2022-10-04,10.99,10.99,B014V1D4R4
2019-03-13,15.0,19.99,B014VBIS6G
2021-08-04,8.99,8.989999999999998,B014W40TSW
2021-08-28,8.99,8.989999999999998,B014W40TSW
2022-06-15,9.99,9.989999999999998,B014W40TSW
2022-07-17,9.77,9.769999999999998,B014W40TSW
2020-05-14,6.0,6.0,B014WDYXS0
2023-03-04,49.99,49.99,B014ZT3BA2
2022-10-18,7.99,7.990000000000001,B01515ECLQ
2022-11-03,7.49,7.490000000000001,B01515ECLQ
2022-11-06,7.79,7.790000000000001,B01515ECLQ
2022-11-16,7.99,7.990000000000001,B01515ECLQ
2021-08-05,9.5,9.5,B0151E6TM2
2022-05-01,9.98,9.98,B0151E6TM2
2020-03-03,20.49,20.489999999999995,B0151FP9AY
2020-12-27,22.99,22.989999999999995,B0151FP9AY
2021-02-03,4.29,4.29,B01527H4W2
2021-09-13,3.95,3.9500000000000006,B0153R8YA2
2022-02-10,30.68,23.334999999999997,B0153TOGC0
2019-04-27,19.99,19.99,B0154AS1JW
2019-08-03,19.99,19.99,B0154AS1JW
2023-02-23,23.99,23.99,B0154QWCM8
2020-05-01,91.89,91.88999999999999,B0156KUB5M
2022-01-25,96.89,96.88999999999999,B0156KUB5M
2022-06-18,26.32,26.319999999999997,B01572REP4
2021-12-15,32.16,32.160000000000004,B0157G34AY
2021-12-20,32.16,32.160000000000004,B0157G34AY
2022-01-17,30.27,30.270000000000007,B0157G34AY
2022-12-02,29.99,29.990000000000006,B0157G34AY
2021-11-09,21.99,21.99,B0157T27DQ
2022-09-13,19.54,19.539999999999992,B0158EQE2K
2022-08-27,24.64,24.64,B0158ER0E6
2022-12-05,29.99,29.99,B0158ER0E6
2023-01-30,21.99,21.99,B0158ER0E6
2022-05-06,9.99,9.99,B0158S5BIY
2022-06-05,9.99,9.99,B0158S5BIY
2022-06-10,9.99,9.99,B0158S5BIY
2022-07-12,7.99,7.99,B0158S5BIY
2022-10-08,8.99,8.99,B0158S5BIY
2020-10-01,6.99,6.99,B01597GXJU
2021-06-12,6.99,6.99,B01597GXJU
2021-12-27,6.99,6.99,B01597GXJU
2020-12-10,15.99,15.989999999999998,B015CGFSQW
2020-02-25,11.49,11.489999999999998,B015CH1NAQ
2022-02-21,9.34,9.339999999999998,B015CH1NAQ
2021-11-27,18.49,18.49,B015CVWCN4
2022-09-27,13.0,13.0,B015DK94R6
2021-11-22,27.99,27.989999999999995,B015DRQ36E
2022-01-25,24.99,24.989999999999995,B015DRQ36E
2022-04-01,25.99,25.989999999999995,B015DRQ36E
2022-12-28,21.99,21.989999999999995,B015DRQ36E
2020-07-01,5.88,5.88,B015EA26N4
2022-11-21,16.99,16.99,B015EB2868
2023-01-03,16.49,16.49,B015EB2868
2021-08-05,8.49,8.49,B015EVETII
2021-02-15,19.99,19.99,B015F4VFGI
2022-02-05,17.59,17.59,B015F4VFGI
2018-12-11,25.0,25.0,B015HQYDJU
2019-01-29,25.0,25.0,B015HQYDJU
2022-10-29,11.97,9.48,B015HRFXKM
2021-12-26,18.21,18.21,B015IYWJWO
2022-08-23,16.0,16.0,B015IYWJWO
2021-02-25,20.43,20.43,B015MMA1Q8
2021-03-30,20.43,20.43,B015MMA1Q8
2022-03-21,22.43,22.43,B015MMA1Q8
2021-11-23,6.99,6.990000000000002,B015NBTECU
2022-01-20,6.99,6.990000000000002,B015NBTECU
2022-04-21,16.23,16.23,B015NG44Z2
2022-04-28,14.49,14.49,B015PJIVJM
2019-12-09,13.59,13.59,B015Q7VOOM
2021-12-03,16.99,16.99,B015Q7VOOM
2021-03-20,19.99,16.99,B015QEBTHW
2021-06-24,14.99,16.99,B015QEBTHW
2022-05-27,60.0,40.0,B015RK9M4M
2022-06-21,12.74,12.74,B015RN9JME
2022-11-04,11.39,11.39,B015RN9JME
2022-06-18,5.99,5.99,B015SQAVB8
2022-07-03,5.99,5.99,B015SQAVB8
2022-09-05,5.99,5.99,B015SQAVB8
2022-10-15,5.99,5.99,B015SQAVB8
2022-10-31,5.99,5.99,B015SQAVB8
2022-11-07,5.99,5.99,B015SQAVB8
2022-11-18,5.99,5.99,B015SQAVB8
2022-11-23,5.99,5.99,B015SQAVB8
2021-02-25,12.99,12.989999999999998,B015SSVBGK
2022-11-08,5.38,5.380000000000001,B015VBOE1S
2022-12-15,6.39,6.390000000000001,B015VBOE1S
2022-12-15,29.96,29.96,B015W1VJOC
2022-08-01,9.99,9.99,B015W3AKDQ
2022-09-10,9.99,9.99,B015W3AKDQ
2022-06-17,46.36,46.36,B015YUDYVM
2022-04-29,17.85,18.585,B015Z02ED0
2021-03-15,33.24,33.24000000000001,B015Z4BEVE
2020-01-06,7.99,7.99,B015Z7XE0A
2020-06-03,7.99,7.99,B015Z7XE0A
2020-11-23,7.99,7.99,B015Z7XE0A
2021-12-09,8.79,8.79,B015Z7XE0A
2021-12-05,24.99,24.99,B015ZGDYII
2021-11-29,29.97,29.97,B0160IN95I
2022-06-08,26.97,26.97,B0160IN95I
2020-12-11,10.49,10.489999999999998,B0160JB7GA
2022-04-25,13.69,13.69,B01614SQY0
2022-02-06,6.45,6.45,B01628CDEE
2021-12-13,13.99,13.99,B01633H2F8
2020-02-15,24.57,24.95,B0163NXEM8
2021-09-30,5.05,5.050000000000001,B01643FGDW
2021-12-17,8.29,8.29,B01643FGDW
2022-04-19,9.97,9.97,B01648QP3W
2022-05-14,9.97,9.97,B01648QP3W
2022-06-24,9.97,9.97,B01648QP3W
2020-05-02,22.37,22.370000000000005,B0168K8VUQ
2020-12-07,34.0,33.99999999999999,B01690QEN6
2019-10-14,2.95,2.9499999999999997,B0169LT9TG
2021-11-20,11.0,10.999999999999998,B0169P8XNU
2019-01-03,14.95,14.95,B016B12PUE
2020-11-15,24.1,24.1,B016BAOKK8
2020-11-30,26.11,26.110000000000003,B016BAOKK8
2020-12-20,22.27,22.27,B016BAOKK8
2021-01-05,19.3,19.3,B016BAOKK8
2021-02-02,22.27,22.27,B016BAOKK8
2021-02-18,22.27,22.27,B016BAOKK8
2021-02-20,22.27,22.27,B016BAOKK8
2021-03-05,22.27,22.27,B016BAOKK8
2021-12-07,8.48,8.48,B016BC50VY
2021-11-12,6.5,6.500000000000001,B016DUQTZA
2022-05-04,6.5,6.500000000000001,B016DUQTZA
2020-05-19,8.98,8.98,B016F0F0Q2
2021-09-21,11.89,11.889999999999997,B016IS3536
2021-10-09,18.94,18.94,B016IS3536
2021-12-01,19.97,19.97,B016IS3536
2022-01-09,19.97,19.97,B016IS3536
2022-03-25,19.97,19.97,B016IS3536
2022-09-20,17.99,17.99,B016L9K7X8
2022-05-19,12.5,12.5,B016LJ7D9O
2021-07-28,64.99,64.99,B016LTTS8S
2021-01-11,15.99,15.99,B016MB6RV6
2021-04-01,29.99,29.99,B016MXOY00
2022-01-03,89.0,89.0,B016NY7784
2022-01-07,89.0,89.0,B016NY7784
2022-01-08,94.88,94.88,B016NY7784
2022-01-11,84.99,84.99,B016NY7784
2022-02-13,76.99,76.99000000000001,B016NY7784
2022-02-15,76.99,76.99000000000001,B016NY7784
2022-02-15,76.99,76.99000000000001,B016NY7784
2022-02-18,76.99,76.99000000000001,B016NY7784
2022-07-09,99.0,98.99999999999999,B016NY7784
2022-07-19,99.0,98.99999999999999,B016NY7784
2022-07-31,98.99,98.98999999999998,B016NY7784
2022-09-13,69.99,69.99000000000002,B016NY7784
2022-09-18,69.99,69.99000000000002,B016NY7784
2022-09-23,69.99,69.99000000000002,B016NY7784
2022-11-20,94.99,94.99,B016NY7784
2022-11-24,79.99,79.99000000000001,B016NY7784
2022-12-15,94.99,94.99,B016NY7784
2022-07-29,21.26,21.26,B016OIV7IU
2022-09-23,21.99,21.99,B016OIV7IU
2021-10-19,7.99,7.99,B016OSWQEE
2022-03-08,16.95,16.95,B016Q6NXDM
2022-03-08,16.95,16.95,B016Q6NXDM
2021-12-07,15.77,15.769999999999996,B016QB4E3A
2022-11-21,15.95,15.949999999999998,B016QB4E3A
2018-08-12,16.97,16.99,B016VJ0F4Y
2022-03-27,9.97,9.97,B016XLVLUC
2022-04-10,9.97,9.97,B016XLVLUC
2022-05-31,9.99,9.99,B016XLVLUC
2022-07-24,9.97,9.97,B016XLVLUC
2022-09-14,10.97,10.970000000000002,B016XLVLUC
2022-09-16,10.97,10.970000000000002,B016XLVLUC
2020-08-20,6.96,6.960000000000003,B016YKJ05K
2022-11-14,11.13,11.13,B016YKKP0Y
2019-04-19,18.99,18.99,B016Z3EHN6
2020-01-15,17.99,17.99,B016Z3EHN6
2021-04-14,6.0,5.999999999999997,B01701DKVM
2019-06-14,6.99,6.99,B0170AC2V2
2022-06-07,9.0,9.0,B0170AD49G
2022-03-27,6.47,6.47,B0171XX974
2022-03-03,17.41,17.41,B01727R0MO
2022-10-12,50.0,50.0,B0172YGNGQ
2022-12-04,9.99,9.99,B0173H85KO
2022-11-12,33.98,33.98,B0176DZN96
2021-11-29,14.85,14.85,B017781YL6
2022-03-11,14.99,14.99,B0177AXRB4
2022-05-26,12.79,12.789999999999997,B01787EPEE
2022-06-02,12.79,12.789999999999997,B01787EPEE
2022-06-06,10.03,10.029999999999998,B01787EPEE
2022-07-01,12.79,12.789999999999997,B01787EPEE
2022-07-01,12.79,12.789999999999997,B01787EPEE
2022-07-21,12.79,12.789999999999997,B01787EPEE
2022-08-01,12.79,12.789999999999997,B01787EPEE
2022-08-10,11.12,11.119999999999997,B01787EPEE
2022-09-08,12.79,12.789999999999997,B01787EPEE
2022-09-18,11.12,11.119999999999997,B01787EPEE
2022-09-21,12.08,12.079999999999998,B01787EPEE
2022-09-22,11.46,11.459999999999999,B01787EPEE
2022-11-04,12.79,12.789999999999997,B01787EPEE
2021-06-24,39.95,39.949999999999996,B01787L9UW
2021-08-29,39.95,39.949999999999996,B01787L9UW
2019-07-16,13.99,13.99,B0179BOLWU
2021-08-23,13.99,13.99,B017B9IQ8U
2019-11-25,8.99,8.990000000000002,B017DM37Z2
2019-12-17,8.99,8.990000000000002,B017DM37Z2
2021-09-28,11.99,11.989999999999998,B017EJEV68
2022-04-30,13.99,13.99,B017EJEV68
2022-11-27,16.79,16.79,B017EJEVEK
2021-02-01,22.97,22.97,B017EZZ9YU
2021-01-06,8.95,10.99,B017F82CQY
2021-11-07,34.54,34.54,B017GOYXOG
2022-12-22,23.82,23.82,B017GYO3I2
2020-04-15,4.79,4.79,B017IQZU8K
2021-08-17,14.99,14.990000000000002,B017KUELI4
2022-08-01,14.39,14.390000000000002,B017KUELI4
2021-09-05,24.28,24.28,B017KUEWCO
2022-08-29,8.98,8.98,B017KXD844
2022-03-16,10.0,9.999999999999998,B017M4IX8W
2022-04-08,8.95,8.949999999999998,B017M4IX8W
2022-05-13,9.98,9.979999999999999,B017M4IX8W
2021-03-17,28.9,28.9,B017O5I29Y
2019-03-01,35.5,35.50000000000001,B017PCICCS
2022-11-26,9.45,9.45,B017PFPUHK
2022-12-07,10.95,10.95,B017PFPUHK
2022-12-09,10.95,10.95,B017PFPUHK
2023-03-04,11.95,11.95,B017PFPUHK
2021-08-11,8.99,8.99,B017Q8ZVWK
2021-08-23,8.99,8.99,B017Q8ZVWK
2021-08-26,8.59,8.59,B017Q8ZVWK
2021-09-05,7.64,7.64,B017Q8ZVWK
2021-10-23,8.59,8.59,B017Q8ZVWK
2021-12-27,8.59,8.59,B017Q8ZVWK
2022-08-14,7.99,7.99,B017Q8ZVWK
2022-09-13,6.78,6.78,B017Q8ZVWK
2022-10-29,7.6,7.6,B017Q8ZVWK
2022-10-31,7.6,7.6,B017Q8ZVWK
2022-11-25,7.6,7.6,B017Q8ZVWK
2020-09-02,9.99,9.99,B017RCQ4JO
2021-04-30,4.99,4.99,B017TU5KMQ
2021-05-05,4.99,4.99,B017TU5KMQ
2021-05-29,4.99,4.99,B017TU5KMQ
2022-04-18,17.99,17.99,B017U1BFXC
2022-04-27,7.99,7.989999999999999,B017UTAS3M
2020-11-23,22.91,21.445,B017W0F4DS
2022-07-31,8.16,8.16,B017XVZ062
2022-10-06,9.64,9.64,B017XVZ062
2023-01-28,8.29,8.29,B017XVZ062
2023-03-11,11.39,11.389999999999999,B0182HSFF4
2021-04-10,11.99,11.990000000000002,B0183H0YZC
2022-01-01,12.99,12.990000000000002,B0183H0YZC
2020-05-06,8.97,8.97,B0185LC8YG
2021-05-11,16.95,16.950000000000003,B0186TDM1U
2022-12-10,16.95,16.950000000000003,B0186TDM1U
2022-02-06,35.99,32.99,B0188WO5SO
2022-02-06,25.0,25.0,B0189TCA7E
2022-09-29,25.0,25.0,B0189TCA7E
2022-02-11,89.99,59.99,B018AVHOJ0
2020-12-18,5.41,5.410000000000002,B018B8PQMY
2021-07-31,9.74,9.740000000000002,B018B8PQMY
2022-06-08,3.93,3.9300000000000006,B018BCOBJE
2022-07-21,12.99,12.99,B018FXGZ3O
2022-10-20,45.99,45.989999999999995,B018GRSLK4
2022-03-12,9.72,9.72,B018HB3KSM
2021-08-23,14.97,14.97,B018IZAME2
2021-10-05,9.37,9.370000000000001,B018IZAME2
2020-05-18,9.49,8.99,B018IZSYEW
2019-05-04,5.49,5.49,B018LC0I78
2021-12-03,9.99,7.99,B018MNYD72
2022-10-24,5.99,5.99,B018PUTG24
2019-12-23,29.5,29.5,B018WRJLVQ
2018-11-07,40.0,40.0,B018Y1Q71M
2022-03-10,5.99,5.99,B018Z2WMNC
2019-04-02,17.99,17.99,B0192LPK5M
2022-08-26,21.97,21.97,B0192NCGKM
2022-08-31,21.97,21.97,B0192NCGKM
2022-11-18,21.99,21.99,B0192NCGKM
2022-11-21,21.99,21.99,B0192NCGKM
2022-12-24,15.5,15.5,B0194I43BK
2022-10-24,8.99,8.989999999999998,B0195KSR6Y
2021-01-28,7.99,6.989999999999999,B0195N1E3E
2022-02-06,13.95,13.950000000000001,B0195NQSTO
2020-09-15,19.99,19.99,B0195Y0A42
2020-10-14,19.99,19.99,B0195Y0A42
2020-10-27,19.99,19.99,B0195Y0A42
2020-11-23,19.99,19.99,B0195Y0A42
2020-12-28,19.99,19.99,B0195Y0A42
2021-01-20,17.99,17.99,B0195Y0A42
2021-04-18,15.99,15.99,B0195Y0A42
2021-05-25,17.99,17.99,B0195Y0A42
2021-06-20,19.99,19.99,B0195Y0A42
2021-08-05,14.99,14.99,B0195Y0A42
2021-09-10,14.99,14.99,B0195Y0A42
2021-12-30,14.99,14.99,B0195Y0A42
2020-07-03,18.97,18.97,B01960PY96
2021-06-20,19.97,19.97,B01960PY96
2021-08-25,4.99,4.989999999999998,B0196BEHLG
2022-06-10,2.98,2.980000000000001,B0196BEHLG
2021-11-26,13.99,13.99,B019CXRMI8
2021-12-15,15.99,15.99,B019CXRMI8
2022-06-04,19.99,19.99,B019CXRMI8
2022-11-02,14.98,14.980000000000002,B019EGBVH6
2022-01-10,25.95,25.95,B019EXWVQY
2022-04-05,25.95,25.95,B019EXWVQY
2022-09-08,25.95,25.95,B019EXWVQY
2021-09-18,8.99,8.99,B019F8ALVU
2022-05-07,8.99,8.99,B019F8ALVU
2020-11-07,3.92,3.92,B019FGCOW6
2020-11-23,3.92,3.92,B019FGCOW6
2020-12-08,3.37,3.3699999999999997,B019FGCOW6
2021-01-11,3.37,3.3699999999999997,B019FGCOW6
2021-01-21,3.38,3.379999999999999,B019FGCOW6
2022-09-11,3.99,3.99,B019FGCOW6
2023-02-08,3.99,3.99,B019FGCOW6
2021-04-27,11.95,11.950000000000001,B019FWSEDI
2022-03-26,13.95,13.950000000000001,B019FWSEDI
2023-02-23,42.99,42.99,B019FZ0R76
2022-03-01,17.99,17.99,B019HVIAGI
2022-04-28,12.96,12.96,B019ICFWQW
2022-10-11,14.18,14.180000000000001,B019ICG3OC
2021-12-15,13.99,12.99,B019IWB1VC
2018-12-12,13.0,13.0,B019JA8EF4
2021-11-28,11.99,11.990000000000002,B019K8KZSO
2022-11-22,13.53,13.530000000000001,B019K8KZSO
2019-10-10,23.99,23.99,B019KGCT9E
2021-09-16,23.99,23.99,B019KGCT9E
2021-12-16,59.84,59.84,B019MFPLC0
2022-04-29,13.99,13.990000000000004,B019N3BL8E
2022-06-02,13.99,13.990000000000004,B019N3BL8E
2022-10-17,14.29,14.290000000000003,B019N3BL8E
2023-03-09,12.99,12.990000000000004,B019N3BL8E
2022-07-13,79.99,79.99,B019N9W6EQ
2022-09-19,79.99,79.99,B019N9W6EQ
2021-10-14,22.68,22.68,B019QBOG44
2022-07-12,24.62,24.62,B019QBOG44
2022-07-12,24.62,24.62,B019QBOG44
2022-01-12,9.99,9.99,B019QC70N2
2022-07-05,6.99,6.990000000000001,B019R5TSYW
2022-10-30,6.99,6.990000000000001,B019R5TSYW
2021-06-30,3.99,3.99,B019SNQZC6
2021-07-27,9.99,9.990000000000002,B019SVHLEY
2021-08-07,9.99,9.990000000000002,B019SVHLEY
2021-08-22,8.99,8.990000000000002,B019SVHLEY
2021-10-28,8.99,8.990000000000002,B019SVHLEY
2021-11-17,8.99,8.990000000000002,B019SVHLEY
2022-02-10,7.99,7.990000000000002,B019SVHLEY
2022-02-14,8.49,8.490000000000002,B019SVHLEY
2022-03-24,8.99,8.990000000000002,B019SVHLEY
2022-04-17,6.79,6.790000000000003,B019SVHLEY
2022-07-03,8.99,8.990000000000002,B019SVHLEY
2022-11-20,8.99,8.990000000000002,B019SVHLEY
2019-03-02,16.7,16.7,B019X9G2QY
2022-08-20,12.96,12.959999999999999,B019YHSYXO
2022-09-02,12.96,12.959999999999999,B019YHSYXO
2023-02-01,13.92,13.919999999999998,B019YHSYXO
2020-10-26,18.99,18.990000000000002,B019YLRP2G
2021-09-03,8.89,8.889999999999999,B019ZTZTVQ
2021-12-13,10.89,10.889999999999999,B019ZTZTVQ
2022-03-08,10.29,10.289999999999997,B019ZTZTVQ
2023-01-15,10.69,10.689999999999998,B019ZTZTVQ
2021-02-12,27.99,27.989999999999995,B01A09KCJ4
2021-11-03,13.95,13.99,B01A0UFYMS
2022-05-21,12.95,12.95,B01A12J3GI
2022-08-03,12.24,12.24,B01A12J3GI
2022-11-12,12.24,12.24,B01A12J3GI
2020-01-12,10.99,9.99,B01A3DMRHC
2020-12-26,8.99,8.99,B01A3HO9W4
2020-10-09,29.97,29.97,B01A4WL5B6
2022-12-15,29.97,29.97,B01A4WL5B6
2022-10-01,44.48,44.480000000000004,B01A6LTSA0
2019-01-20,19.99,19.99,B01A6R361G
2022-11-10,14.99,14.99,B01A6WX18Y
2022-11-18,9.99,9.990000000000002,B01A7G2W5W
2019-01-24,5.99,5.99,B01A98ENDM
2019-12-10,9.79,9.789999999999997,B01ABST9S4
2020-02-16,9.79,9.789999999999997,B01ABST9S4
2022-10-30,9.79,9.789999999999997,B01ABST9S4
2021-12-18,24.3,29.505000000000003,B01ACIATU0
2021-12-12,14.97,14.97,B01ACQFLAU
2022-10-21,12.88,12.88,B01AHM6P18
2023-01-30,11.99,11.99,B01AHM6P18
2023-02-16,11.99,11.99,B01AHM6P18
2021-07-20,14.99,14.989999999999998,B01AI2HODA
2022-04-18,23.95,23.95,B01AITYURG
2022-04-18,4.87,4.87,B01AL8O0YC
2021-02-13,2.88,2.9900000000000007,B01ALAV2YQ
2021-02-22,2.99,2.9900000000000007,B01ALAV2YQ
2021-03-16,2.99,2.9900000000000007,B01ALAV2YQ
2021-12-19,5.99,2.9900000000000007,B01ALAV2YQ
2022-04-29,62.99,62.989999999999995,B01ALB94JU
2022-07-20,62.99,62.989999999999995,B01ALB94JU
2019-08-01,2.88,2.88,B01ALBZQ8S
2022-08-28,22.99,22.99,B01AMTU1ZM
2022-09-07,22.99,22.99,B01AMTU1ZM
2022-09-24,22.99,22.99,B01AMTU1ZM
2022-10-16,21.56,21.56,B01AMTU1ZM
2022-10-30,22.49,22.49,B01AMTU1ZM
2022-11-28,22.44,22.44,B01AMTU1ZM
2023-02-01,17.29,17.29,B01AMTU1ZM
2023-02-17,19.28,19.28,B01AMTU1ZM
2021-11-02,39.15,39.15,B01ANF1BRW
2020-12-14,29.95,26.95,B01AOHYT50
2022-09-09,14.87,14.87,B01AP9EFEM
2022-10-01,15.14,15.14,B01AP9EFEM
2022-10-31,14.87,14.87,B01AP9EFEM
2023-02-20,6.99,6.99,B01APLULUC
2023-02-20,7.49,7.49,B01APLVA34
2020-12-16,38.88,38.88,B01ARGC5F4
2021-11-26,49.99,49.99,B01ARGC5F4
2018-09-15,3.47,3.47,B01AUJ1QGM
2018-12-16,3.47,3.47,B01AUJ1QGM
2022-07-06,33.99,33.99,B01AUY2OWW
2022-02-09,19.99,19.99,B01AVIPGM2
2022-02-11,19.99,19.99,B01AVIPGM2
2022-03-10,19.99,19.99,B01AVIPGM2
2022-03-28,19.99,19.99,B01AVIPGM2
2022-05-28,17.72,17.72,B01AVIPGM2
2022-05-30,17.72,17.72,B01AVIPGM2
2022-07-20,19.99,19.99,B01AVIPGM2
2022-08-20,19.99,19.99,B01AVIPGM2
2022-09-03,19.99,19.99,B01AVIPGM2
2022-09-19,19.99,19.99,B01AVIPGM2
2022-10-09,19.99,19.99,B01AVIPGM2
2023-01-03,20.99,20.99,B01AVIPGM2
2020-12-12,5.99,5.990000000000003,B01AVLWBY0
2020-12-12,5.99,5.990000000000003,B01AVLWBY0
2022-12-15,14.45,14.45,B01AVLWBY0
2021-04-09,14.95,14.949999999999996,B01AW7NWXM
2022-11-28,21.99,21.989999999999995,B01AW7NWXM
2021-11-13,13.99,13.990000000000002,B01AWBA8U8
2021-11-14,13.99,13.990000000000002,B01AWBA8U8
2021-07-30,28.76,28.76,B01AWLHRSO
2021-04-27,5.95,5.95,B01AWQMR52
2022-01-23,26.49,26.49,B01AXYC06E
2019-08-01,6.49,6.49,B01AZ1MR7M
2021-03-02,15.49,15.49,B01AZ37W20
2019-02-01,44.99,44.99,B01AZC3III
2019-08-16,4.95,4.95,B01B0BSN0G
2023-01-07,26.99,26.989999999999995,B01B15LDBM
2022-09-11,19.99,19.99,B01B1JHEX4
2022-09-25,19.99,19.99,B01B1JHEX4
2023-01-17,21.24,21.239999999999995,B01B1US01I
2021-12-17,29.99,29.99,B01B1UUNCW
2023-01-01,15.59,15.589999999999996,B01B1X3USS
2022-09-13,9.0,9.0,B01B3ISY5K
2022-10-18,9.0,9.0,B01B3ISY5K
2020-06-06,9.96,9.96,B01B3IUOP8
2022-09-30,67.06,67.06,B01B3MW7CC
2021-12-01,3.96,3.9599999999999986,B01B4OB2FC
2022-03-06,3.96,3.9599999999999986,B01B4OB2FC
2022-07-27,4.97,4.969999999999999,B01B4OB2FC
2022-08-07,4.97,4.969999999999999,B01B4OB2FC
2022-11-12,4.89,4.889999999999999,B01B4OB2FC
2023-02-03,4.97,4.969999999999999,B01B4OB2FC
2022-01-16,9.48,9.48,B01B5D3VOC
2022-04-05,9.97,9.97,B01B5D3VOC
2022-09-08,11.97,11.97,B01B5D3VOC
2022-03-17,14.35,14.35,B01B5TUM9I
2022-04-24,6.99,6.99,B01B76KBR2
2022-10-29,6.99,6.99,B01B76KBR2
2022-09-30,12.49,12.49,B01B793SLU
2022-02-26,8.99,8.99,B01B7AGX2U
2022-10-27,9.79,9.79,B01B7AGX2U
2022-02-20,13.0,13.0,B01B856IV0
2022-05-07,14.95,14.95,B01B856IV0
2022-12-29,6.67,6.67,B01B85WBA2
2022-04-15,139.0,139.0,B01B8GQCB0
2020-09-30,27.98,18.55,B01BCS2I7G
2022-01-11,14.99,14.99,B01BCUM766
2022-03-10,14.99,14.99,B01BCUM766
2022-10-27,15.98,15.98,B01BCUM766
2020-11-05,14.67,14.67,B01BD0R0IK
2020-12-28,11.03,11.030000000000001,B01BD166DY
2021-09-19,13.99,13.990000000000006,B01BD166DY
2021-06-23,12.79,12.79,B01BEZTEXS
2022-09-10,22.49,22.489999999999995,B01BGQ1HMQ
2022-06-07,124.99,124.99,B01BGZEVHU
2023-03-03,21.99,21.99,B01BH1WML0
2019-06-24,64.99,64.99000000000001,B01BH1WUTY
2022-11-25,10.23,10.229999999999999,B01BHFYV4W
2020-04-20,13.95,13.95,B01BHJVRRM
2020-04-20,13.95,13.95,B01BHJVRRM
2021-07-17,5.32,5.32,B01BI9K02Y
2021-07-26,5.29,5.29,B01BI9K02Y
2021-09-22,5.29,5.29,B01BI9K02Y
2020-05-29,32.14,32.14,B01BKABXOA
2020-10-23,34.32,34.32,B01BKFXYYW
2020-11-06,37.66,37.66,B01BKFXYYW
2021-08-23,0.99,0.99,B01BKKQ7ZK
